class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,neck_angle,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,left_ankle_angle,right_ankle_angle
b_correct_up,0.788475335,0.301993668,0.920993805,0.999990463,0.811819911,0.304127872,0.976420879,0.999971032,0.820053399,0.307484776,0.97647953,0.999974608,0.827683508,0.31086728,0.97625494,0.99996978,0.791695774,0.298556477,1.011662126,0.999949336,0.787023902,0.297696263,1.011714458,0.999935389,0.782860696,0.296882719,1.011936545,0.999967039,0.830563724,0.328842759,1.087946177,0.999986887,0.781924486,0.310475469,1.259810209,0.999980152,0.791014612,0.315382838,0.947432637,0.999972284,0.773166776,0.309285969,0.996469319,0.999945641,0.849556088,0.369632035,0.866282344,0.999995589,0.657225788,0.341666371,1.223530889,0.999947131,0.952754498,0.351051271,0.512142539,0.966272533,0.554796457,0.32196483,1.324963808,0.64327538,0.971932888,0.279075474,0.449134648,0.92277658,0.537916541,0.246603906,1.375998259,0.887773871,0.98082763,0.261873096,0.417313993,0.864478886,0.528844357,0.230444461,1.381728888,0.902447462,0.972031295,0.261134505,0.455488741,0.818156838,0.542112231,0.22797443,1.375811458,0.896764696,0.963597178,0.266688973,0.458641648,0.78037256,0.546264112,0.233904839,1.37124753,0.880016744,0.643204808,0.423018575,-0.097355798,0.999999583,0.509686351,0.405220628,0.097066782,0.999999344,0.59715873,0.488387764,-1.049260855,0.997488618,0.261373729,0.411036462,-0.214888394,0.992578864,0.574017107,0.623400986,-1.131341338,0.98133868,0.256523937,0.540156245,-0.108047515,0.973267615,0.572508395,0.640276253,-1.141784787,0.97741574,0.286439508,0.565238297,-0.114773296,0.96344018,0.551821947,0.680076361,-1.32628417,0.995914042,0.142073274,0.574473977,-0.282122582,0.981116951,46.48032624,115.1268424,113.5126279,165.0091898,20.82718946,124.9236351,102.0907662,175.3827388,127.8263684,157.6453313,43.63785998
b_correct_down,0.822290242,0.320907265,0.398706436,0.999984562,0.833955348,0.322397679,0.420085877,0.999967158,0.837511659,0.324961931,0.420050204,0.999966323,0.840523303,0.327331156,0.419744104,0.99997282,0.824880362,0.319081187,0.447677493,0.999947071,0.820955753,0.318459183,0.447680146,0.99991709,0.817535818,0.318192124,0.447672725,0.999958634,0.836974084,0.339229405,0.488104761,0.999978542,0.805019915,0.322689116,0.61965698,0.999954998,0.818300843,0.331312478,0.420375198,0.999951243,0.807878852,0.326850623,0.457871825,0.999860585,0.840149403,0.37806043,0.39387551,0.999996483,0.695039332,0.339906126,0.638393283,0.999891996,0.912354767,0.425500751,0.18739377,0.975146174,0.580877662,0.36720258,0.849293649,0.376112103,0.947988212,0.361978084,0.176018015,0.921965837,0.528923571,0.320770085,0.995950341,0.591068625,0.953392982,0.346016437,0.14994818,0.8410272,0.518778026,0.309759468,1.016788125,0.608524323,0.947244227,0.343084633,0.190647513,0.803230703,0.526683152,0.30637452,0.983430088,0.605537832,0.941973567,0.34743008,0.190902546,0.768637955,0.530507743,0.306889325,0.982958078,0.591523886,0.629241049,0.430945516,-0.061038867,0.999999464,0.50459218,0.413169533,0.060776394,0.999999046,0.596623778,0.501595676,-0.769153774,0.99384588,0.264222264,0.410941154,-0.247414008,0.974941254,0.570879757,0.630033553,-0.59798485,0.977908909,0.258941442,0.542837977,0.177634507,0.951945126,0.570112407,0.643972754,-0.574800253,0.943457961,0.289380044,0.567050874,0.216776729,0.890677869,0.517368078,0.692135274,-0.757249177,0.992566288,0.142962918,0.575687647,0.088500768,0.961561382,34.67103201,85.98483573,124.7649968,119.7966237,4.084215888,128.2318303,101.6556954,171.8167977,126.2083269,135.5511349,41.87690355
b_correct_down,0.828814387,0.322755545,0.414312154,0.999932885,0.83046782,0.322865874,0.461227596,0.99988544,0.834485054,0.325162619,0.461142331,0.999889016,0.839084446,0.328092396,0.460893452,0.999916792,0.820365965,0.319452137,0.463000655,0.999815464,0.816967547,0.318613678,0.463025212,0.999685705,0.818865955,0.316386074,0.46303314,0.999819994,0.840162158,0.337808013,0.578648508,0.999952614,0.800500333,0.320098788,0.619481206,0.999827385,0.816477954,0.334204197,0.458337605,0.999865651,0.801423669,0.32984215,0.469268173,0.999527931,0.8451249,0.38010487,0.481739312,0.999996603,0.696078777,0.341315895,0.650531411,0.999745071,0.90769136,0.425550789,0.207361966,0.972959757,0.580198884,0.371877134,0.78042841,0.180461064,0.943026662,0.365337759,0.143547848,0.898720503,0.523320973,0.308917016,0.906698108,0.299477398,0.948662996,0.349600941,0.106171794,0.81154561,0.511884391,0.295998693,0.913448513,0.323585182,0.944393456,0.346649855,0.141695052,0.773114681,0.522423804,0.291180193,0.871899426,0.322184056,0.939568281,0.351332515,0.152828172,0.728317082,0.528122842,0.296176851,0.890349686,0.315138936,0.629583478,0.433787405,-0.054925822,0.999999285,0.503451943,0.413469464,0.054551907,0.999998689,0.587750196,0.507323921,-0.744554818,0.99306792,0.267740667,0.411110401,-0.242231548,0.970252812,0.570307255,0.63487488,-0.599547923,0.978738964,0.259112567,0.543318987,0.172520012,0.948716581,0.568375647,0.644885957,-0.579706073,0.932738841,0.288606167,0.566972494,0.210158214,0.866343558,0.528497159,0.700300813,-0.753205359,0.991537869,0.144495383,0.575601041,0.080427513,0.954238057,34.71304423,84.41279438,117.3202048,117.7037977,5.519734588,124.0900118,102.988489,176.8662008,124.9952869,155.180726,42.15564706
b_correct_up,0.780653954,0.303283811,0.971810997,0.999988675,0.802226722,0.305174261,1.027740717,0.999978185,0.808835149,0.30841729,1.027878284,0.999978065,0.815662026,0.311709225,1.027680397,0.99998188,0.787636936,0.299790174,1.069151163,0.999965012,0.783747733,0.299096078,1.069186091,0.999943316,0.780078888,0.298567832,1.069456339,0.999970496,0.822424769,0.328885555,1.141679168,0.999989152,0.779198289,0.311549217,1.335291862,0.999972701,0.781819344,0.317229599,0.995544314,0.999970317,0.767366111,0.31110242,1.0514189,0.999919176,0.840437233,0.372891784,0.900980055,0.999995649,0.657540619,0.340484619,1.299849749,0.999939859,0.950429261,0.330883652,0.598766565,0.957122028,0.563682258,0.306568265,1.429771781,0.581998408,0.970507562,0.259905249,0.616765916,0.909437835,0.548634171,0.236591265,1.52570498,0.839409292,0.979511976,0.243735537,0.590994775,0.838816285,0.537395418,0.221008837,1.530025125,0.85159874,0.971130252,0.244196102,0.613678277,0.79207623,0.549027026,0.21759735,1.534597039,0.845607519,0.962064028,0.250149995,0.620591521,0.755141199,0.553416789,0.223489985,1.522724271,0.828152657,0.636151195,0.426158905,-0.098654263,0.999999523,0.513189375,0.408165187,0.098567605,0.999999225,0.601791918,0.497039616,-1.069010973,0.996831536,0.261516184,0.410154909,-0.322770178,0.99075371,0.57317853,0.62713486,-1.158593416,0.979570091,0.257334232,0.540691376,-0.19452104,0.972257972,0.587465644,0.637813985,-1.172453761,0.97211647,0.287170231,0.565876544,-0.199344665,0.955014527,0.558612108,0.68147099,-1.370556712,0.994789779,0.141932562,0.574988723,-0.380151689,0.977869332,44.27473323,126.6979414,122.0039178,173.4185375,29.84528266,129.888549,101.8125555,114.3726064,128.3334483,93.31556314,43.75840485
b_correct_down,0.785779297,0.301002353,0.352737665,0.999975145,0.803557038,0.300017715,0.366505682,0.999963224,0.809121788,0.30187124,0.366433799,0.999967337,0.814517021,0.303899229,0.366004169,0.999971509,0.790420175,0.296447426,0.402333677,0.99992919,0.786753535,0.295662224,0.402439892,0.999888361,0.783043504,0.294872761,0.402540207,0.99992609,0.824959755,0.315304101,0.428353071,0.999981701,0.784547091,0.300872684,0.604018271,0.99995327,0.790385365,0.312268674,0.374794424,0.999949634,0.774211347,0.306858212,0.425200164,0.999814868,0.849070847,0.375348955,0.377692342,0.999997318,0.696770549,0.336907953,0.651132882,0.999903679,0.913034141,0.429256052,0.05831492,0.976873457,0.602549255,0.366989613,0.953097224,0.313085079,0.949046016,0.367170751,-0.148409918,0.937593162,0.605495155,0.336913228,1.255759954,0.514409542,0.952737093,0.353600293,-0.126942798,0.87578392,0.611037374,0.330495059,1.290742755,0.538166881,0.946460187,0.350365967,-0.069144256,0.84480828,0.596411645,0.322868228,1.276117206,0.532300889,0.942690253,0.353931099,-0.103963129,0.803616047,0.597653508,0.324063897,1.251686335,0.517811835,0.63339138,0.426894128,-0.071916446,0.999999404,0.510309875,0.408969879,0.071945824,0.999998748,0.600567937,0.505446374,-0.688005149,0.992136061,0.264760435,0.40992102,-0.211674824,0.981793821,0.574026644,0.636263788,-0.541626513,0.977305889,0.258194715,0.542837381,0.132951871,0.958618701,0.576670825,0.648993254,-0.519490302,0.946253419,0.288011551,0.568185568,0.162947461,0.905357897,0.537427068,0.698086321,-0.694438159,0.992326438,0.142300963,0.575089395,0.01681364,0.96401304,46.37170637,79.99181271,66.69936106,112.2432524,8.113734577,129.1021233,102.4207454,156.7963707,127.540898,129.6273676,43.08152943
b_correct_up,0.776711166,0.304067582,0.955892026,0.999991238,0.796575427,0.304982066,1.013479829,0.99998641,0.802698851,0.307690918,1.013653278,0.999987364,0.80905956,0.311086357,1.01346314,0.999988735,0.781954467,0.299577743,1.051908731,0.999973595,0.777327359,0.298418999,1.051918745,0.999959111,0.77285701,0.297450274,1.052135944,0.999975145,0.818108678,0.328612953,1.132493973,0.999993026,0.773016453,0.308903694,1.313314676,0.999982834,0.779832304,0.316898793,0.980177045,0.999979854,0.764610589,0.310523212,1.032185912,0.99993211,0.835054398,0.375953287,0.902099788,0.999996662,0.659206033,0.339286119,1.273178458,0.999947727,0.949212432,0.341233671,0.608862162,0.973252058,0.549966216,0.310990036,1.389157176,0.582924724,0.969129682,0.27064392,0.665763557,0.928617299,0.548374832,0.238097757,1.49490571,0.796474934,0.981731832,0.252676994,0.654223382,0.858324051,0.537644625,0.223230287,1.501313329,0.806821465,0.966677427,0.253380179,0.685575902,0.815116227,0.550775766,0.220838398,1.518199563,0.801394939,0.955734611,0.259794563,0.673898399,0.775265396,0.556563735,0.226768062,1.496689796,0.785707116,0.635067582,0.427457005,-0.097113706,0.999999404,0.518044055,0.409218222,0.096778058,0.999999106,0.599110067,0.493590236,-1.067789674,0.996355355,0.262987018,0.409752101,-0.326474965,0.990529835,0.57406342,0.628422201,-1.159738898,0.984375894,0.258361399,0.54196173,-0.216765404,0.975945294,0.578236341,0.641639173,-1.173434854,0.971355855,0.289083719,0.567632496,-0.223428801,0.952588439,0.538244247,0.690096319,-1.359033346,0.995293021,0.141599268,0.575999856,-0.396227598,0.980185866,43.63145224,122.673104,105.7726779,170.4165346,24.60638446,127.0233156,102.0881796,151.9543968,127.8774565,122.9446736,43.12837594
b_correct_up,0.777864873,0.302468717,0.871620059,0.999993682,0.798469305,0.303299546,0.931149125,0.9999879,0.805149138,0.306301117,0.931295872,0.999988616,0.811751127,0.309701741,0.931070089,0.999988675,0.782057941,0.297759265,0.965700507,0.999977648,0.777405322,0.296736449,0.965729773,0.999968112,0.772962809,0.295911819,0.965975285,0.999983132,0.818775237,0.326845676,1.06456089,0.999994218,0.772976696,0.308021158,1.230521441,0.999988914,0.781036735,0.31587258,0.904353082,0.999982834,0.764850676,0.30902496,0.952092469,0.999956191,0.841115952,0.370699584,0.874315619,0.999995589,0.654076457,0.337225527,1.205862999,0.999956548,0.950785756,0.335253894,0.603554904,0.970473766,0.556137264,0.310247242,1.320852637,0.684929252,0.971480787,0.265434593,0.634275854,0.923009396,0.550145924,0.237124056,1.39993012,0.88157779,0.982844472,0.247896448,0.613223255,0.854509175,0.538470984,0.222349644,1.394260764,0.888542712,0.970220745,0.247332901,0.644866407,0.805446982,0.550679862,0.220038831,1.39464283,0.882242978,0.959556282,0.253900617,0.641687751,0.766463518,0.555599213,0.225735173,1.394108534,0.865988195,0.638140798,0.424631029,-0.102884285,0.999999464,0.516635418,0.407776833,0.102816209,0.999999166,0.598463178,0.501668274,-1.038222075,0.997404695,0.262156516,0.410751641,-0.307318836,0.993918836,0.574616671,0.631398141,-0.999087274,0.983123183,0.254452109,0.542076409,-0.105263792,0.977708995,0.59077704,0.644060016,-0.99751687,0.977139771,0.283716977,0.567503393,-0.098355673,0.96546942,0.547362208,0.692221999,-1.201608658,0.995498717,0.136603594,0.576487541,-0.283037245,0.981620729,44.33148867,124.4212949,110.0847869,169.5536462,26.02619002,128.773026,103.9829761,117.6635497,127.628458,86.04663316,44.48065826
b_correct_down,0.805236816,0.312162787,0.435664117,0.999992013,0.820325851,0.311250418,0.460480839,0.99998343,0.824554801,0.312972039,0.460451841,0.99998337,0.828599632,0.314768106,0.460143477,0.999985337,0.810114145,0.308503091,0.488267064,0.999972403,0.80716759,0.308038384,0.488290906,0.999959886,0.803900063,0.307409436,0.488342047,0.999978781,0.831428409,0.325435489,0.541988432,0.999988973,0.796657503,0.311424673,0.678773522,0.999980271,0.805817306,0.323172301,0.462179661,0.999971211,0.792498469,0.31781444,0.501260698,0.999927044,0.843042493,0.377111316,0.464482486,0.999995649,0.69366318,0.338041037,0.667227387,0.999930203,0.914569676,0.425646722,0.157972589,0.97310394,0.578429759,0.366866887,0.822143614,0.465331286,0.953125894,0.359428525,-0.00290181,0.923955679,0.560509324,0.322152942,0.924546778,0.706021309,0.959379196,0.344428957,-0.049063452,0.846736729,0.555366218,0.313877285,0.936123967,0.721473217,0.952440858,0.342042357,-0.015626855,0.80940944,0.557304621,0.3111476,0.903020024,0.71644038,0.948160231,0.346498698,0.003389231,0.778478384,0.561923265,0.313602835,0.910366476,0.702144742,0.62698853,0.429862142,-0.058466509,0.999999285,0.508311987,0.413078606,0.058262259,0.999998927,0.601007223,0.507463455,-0.727645576,0.99450773,0.264714539,0.410943806,-0.261909395,0.986352324,0.576633215,0.63559556,-0.5430969,0.97757256,0.259038866,0.543574452,0.12659733,0.969342113,0.576579809,0.644576371,-0.520211041,0.943568408,0.289418638,0.56874758,0.16120021,0.924339354,0.535864174,0.696075737,-0.70072186,0.992040336,0.14095372,0.577023208,0.013225312,0.971969366,39.59251275,86.05133577,97.79547351,117.5353703,4.398786523,129.0758697,102.0960111,169.5702728,127.1952801,142.0106574,42.8360874
b_correct_down,0.825451136,0.324321866,0.508209765,0.99997741,0.834414065,0.326618791,0.555375338,0.999962687,0.837040544,0.329077929,0.555322349,0.999964654,0.840014279,0.331766725,0.555059373,0.999970675,0.825443923,0.322091073,0.569662571,0.999934375,0.822078705,0.321483076,0.569625497,0.99989748,0.819012761,0.320906937,0.569619834,0.999938905,0.834086001,0.342081249,0.68086189,0.999980211,0.804930806,0.325380921,0.754000187,0.999950409,0.82027787,0.334421366,0.545497715,0.999946177,0.806545019,0.329428494,0.566116035,0.999832153,0.841137052,0.37859571,0.554157317,0.999996483,0.695212722,0.339760035,0.726435006,0.999882996,0.913586617,0.424602032,0.319158286,0.970416069,0.574100614,0.367230117,0.880016327,0.224686459,0.946995258,0.356557816,0.211206898,0.915238202,0.543468475,0.299486101,0.97324568,0.377350897,0.953251481,0.341152281,0.171642423,0.845721662,0.535354078,0.285938948,0.974448621,0.405552208,0.946206152,0.338773698,0.20139192,0.812454164,0.539958596,0.2837874,0.939756036,0.403030068,0.940836191,0.343766183,0.217620701,0.770205021,0.545631289,0.28843382,0.958356023,0.397086173,0.624668121,0.431533545,-0.059490163,0.999999344,0.503577411,0.412883222,0.059217691,0.999998987,0.60049969,0.505599022,-0.785325706,0.992621481,0.264625281,0.411490023,-0.270427167,0.982053459,0.575639367,0.634944797,-0.642193317,0.977577269,0.259170473,0.543296516,0.072796822,0.964579642,0.580156684,0.644079208,-0.624002457,0.932378948,0.289651513,0.567837358,0.102494441,0.897191226,0.532583237,0.697442472,-0.796685636,0.991700649,0.142969072,0.576970756,-0.05621396,0.96612823,34.66548109,83.7342876,101.5519421,119.7598299,3.321499075,128.7037492,101.8276763,142.8062322,126.4683444,111.9687746,42.40118234
b_correct_up,0.784950256,0.3032538,1.036503553,0.999992371,0.807132781,0.306198418,1.087640405,0.999982357,0.814685225,0.309592873,1.087711453,0.999982893,0.822035015,0.312846184,1.087495208,0.999983907,0.791111708,0.300958276,1.128078699,0.999969661,0.78679353,0.300439507,1.128106952,0.999955118,0.782882154,0.300126076,1.128286123,0.999976993,0.827057302,0.331473351,1.177731037,0.999990344,0.781693041,0.31422475,1.366340876,0.999982834,0.784905076,0.316875905,1.050306559,0.999976873,0.770106912,0.311680824,1.104666114,0.999946654,0.844403446,0.370620459,0.904884338,0.999995708,0.661274672,0.34272334,1.308844447,0.99994576,0.948396146,0.320282429,0.595424652,0.968166232,0.564619064,0.309792936,1.427949548,0.599649489,0.964041352,0.252309442,0.601165771,0.923209667,0.545882523,0.237011433,1.522815228,0.836485565,0.968402684,0.238058865,0.573497951,0.862350345,0.533600807,0.221988484,1.526095748,0.852225363,0.961342573,0.238011733,0.590985179,0.81968081,0.545416176,0.218329176,1.530899644,0.846283257,0.953335464,0.244334266,0.603267789,0.782625258,0.549198389,0.223882467,1.519514203,0.829028547,0.640405536,0.42460531,-0.093851805,0.999999523,0.512103677,0.408268511,0.093509197,0.999999344,0.603881776,0.494533837,-1.118906617,0.996830821,0.262653142,0.40998733,-0.328559577,0.991690338,0.573468864,0.627054095,-1.249038339,0.982444406,0.257959157,0.541887939,-0.277154893,0.976334751,0.575141609,0.640102327,-1.267437577,0.972603798,0.287750542,0.56715095,-0.292784423,0.957440734,0.542509794,0.691009462,-1.45914793,0.9953776,0.141391233,0.576053262,-0.479860038,0.981403887,45.50436233,128.7913713,123.2503889,178.5725792,28.3918395,130.1822391,101.61609,159.7693423,128.2597099,140.0345513,43.77858141
b_correct_down,0.826710641,0.332404464,0.390622854,0.999951959,0.84096688,0.337588876,0.415780008,0.999902427,0.844628751,0.34040314,0.415726095,0.999898612,0.848316431,0.344451845,0.415381104,0.999930322,0.830122292,0.331910521,0.439860851,0.999859095,0.826829076,0.331623435,0.439876288,0.999758959,0.823303521,0.331186444,0.439849228,0.999880433,0.844655931,0.353948742,0.499162853,0.999943852,0.812442243,0.336626709,0.612748146,0.999861419,0.824102044,0.343174964,0.417432755,0.999872327,0.811258197,0.337618738,0.449813157,0.999634981,0.841629624,0.380835503,0.401001155,0.999996185,0.695526004,0.339870363,0.6460163,0.999797344,0.909551203,0.429266125,0.236467347,0.976116836,0.588886499,0.36332953,0.874009848,0.289359659,0.939410269,0.368360817,0.259359986,0.911906898,0.552678585,0.342958421,1.072736263,0.431706578,0.946323633,0.352683067,0.238318354,0.831806004,0.543510735,0.339074254,1.116079092,0.447734088,0.941775441,0.34999004,0.27748245,0.792926431,0.538589001,0.314823896,1.096441269,0.444980145,0.936106622,0.354990184,0.274786502,0.750724792,0.542395175,0.317120492,1.06558609,0.435715556,0.630070508,0.431431323,-0.059452798,0.999999225,0.502363443,0.41196087,0.059275113,0.999998748,0.576213956,0.506465077,-0.724084496,0.991958916,0.264430195,0.412317753,-0.254160553,0.970040858,0.572624326,0.630446196,-0.543306768,0.976983786,0.258755296,0.543326795,0.174653277,0.949873865,0.570251465,0.640924037,-0.517481208,0.931918502,0.289394408,0.56745398,0.217621803,0.868670106,0.518323123,0.694780886,-0.687021196,0.990997016,0.143527448,0.576540649,0.094892837,0.954833925,38.57945308,80.62629697,138.2306118,119.180048,2.866990749,116.9880879,102.0199688,168.8981884,125.7388221,148.8046448,41.78373424
b_correct_down,0.85523206,0.334549099,0.470710248,0.999959648,0.851845443,0.340073466,0.51876682,0.999916494,0.854734123,0.342923909,0.518688202,0.999912918,0.857800961,0.34567076,0.518450618,0.999938965,0.841314912,0.334289163,0.530542076,0.999880254,0.837326527,0.333499461,0.530510783,0.999797642,0.833839357,0.332621396,0.53048116,0.999899268,0.850823939,0.355121434,0.65006727,0.999949276,0.818551719,0.3379502,0.714061081,0.99988246,0.841560006,0.344606519,0.510606349,0.99988687,0.827159524,0.339252144,0.528669298,0.999684572,0.845822752,0.382100672,0.529309988,0.999995947,0.69277662,0.342567056,0.692466617,0.999823749,0.921872675,0.425181121,0.283445567,0.976314664,0.568523705,0.352768481,0.798318267,0.265038937,0.948502958,0.358188629,0.0853545,0.916374981,0.538808405,0.293460727,0.812505662,0.434854984,0.954658687,0.341754377,0.029664651,0.840709507,0.529628277,0.278900832,0.798927128,0.452521145,0.946543396,0.339552462,0.055952855,0.805329919,0.536083877,0.276251912,0.764777362,0.451541424,0.941381454,0.344653487,0.087820165,0.766997874,0.538523972,0.280751258,0.796375155,0.442721248,0.629908323,0.432766944,-0.051758055,0.999999344,0.509775102,0.411088914,0.051513709,0.999998927,0.585906446,0.50088954,-0.794273019,0.991295815,0.264795363,0.412152827,-0.254932523,0.964920819,0.570337236,0.629183829,-0.616292417,0.974032998,0.260130376,0.543422878,0.122591779,0.944541454,0.577760935,0.640751898,-0.593305409,0.921110392,0.292364568,0.567239881,0.152796283,0.851279736,0.513002396,0.696353614,-0.764653385,0.990393281,0.144948408,0.576282442,-0.003762196,0.951228797,25.88454521,82.14787925,111.9189264,125.9077933,4.54137254,121.481018,101.2702315,140.3907452,124.4244452,97.95947084,39.96987357
